userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status,m_CurrentTaskCompletionTime
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.90177,Far,-28.057,44.482,-5.3419,0.02,0,0,-34.85479,44.63881,-15.1101,-35.16,43.152,-14.71,-35.16,43.152,-14.71,38.27064,7.273771,349.7831,38.271,7.274,-10.217,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0,,,,0.02
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.92208,Far,-28.057,44.482,-5.3419,0.4087658,0.002788544,0.06045606,-34.8706,44.6896,-15.12289,-34.87164,44.31173,-14.91124,-34.74873,44.29722,-14.95365,12.97172,1.36015,352.927,12.972,1.36,-7.073,334.2022,6.052489,359.7193,-25.798,6.052001,-0.281,342.6619,13.33777,2.548502,-17.338,13.338,2.549,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.4087658
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.91912,Far,-28.057,44.482,-5.3419,0.7430001,0.002792358,0.09721017,-34.86887,44.66222,-15.12103,-34.89976,44.29179,-14.88945,-34.72687,44.28149,-14.95427,26.23038,0.0203808,351.8699,26.23,0.02,-8.13,341.1467,3.008974,0.03124416,-18.853,3.009,0.031,346.2403,15.74628,0.3910037,-13.76,15.746,0.391,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.7430001
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.91298,Far,-28.057,44.482,-5.3419,0.8659663,0.002792358,0.1182083,-34.86347,44.64231,-15.11765,-34.89968,44.28426,-14.88427,-34.71587,44.27379,-14.9543,34.62456,0.7888006,350.9903,34.625,0.789,-9.01,344.783,4.428034,359.7882,-15.217,4.428,-0.212,349.8578,19.17814,358.3505,-10.142,19.178,-1.65,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.8659663
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.90672,Far,-28.057,44.482,-5.3419,1.002555,0.002792358,0.1345519,-34.85884,44.6273,-15.11349,-34.89432,44.2685,-14.87925,-34.70637,44.26006,-14.9546,40.28804,0.6677532,349.8811,40.288,0.668,-10.119,351.9312,6.506234,0.4843013,-8.069,6.506001,0.484,354.4482,21.48607,358.4453,-5.552,21.486,-1.555,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.002555
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.90085,Far,-28.057,44.482,-5.3419,1.144653,0.002792358,0.1493703,-34.85571,44.61366,-15.10871,-34.88802,44.26772,-14.88246,-34.70824,44.26234,-14.95669,45.09686,358.9268,347.8362,45.097,-1.073,-12.164,351.9775,7.653851,0.9665458,-8.022,7.654,0.9670001,352.354,20.41196,359.5149,-7.646,20.412,-0.485,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.144653
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.89705,Far,-28.057,44.482,-5.3419,1.270064,0.002792358,0.1541743,-34.85303,44.61364,-15.10594,-34.8891,44.26376,-14.87867,-34.71188,44.26011,-14.95558,45.34799,359.4794,347.7734,45.348,-0.521,-12.227,351.8355,7.374585,358.3836,-8.164001,7.375,-1.616,352.3783,19.45494,359.9399,-7.622,19.455,-0.06,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.270064
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.89677,Far,-28.057,44.482,-5.3419,1.399616,0.002792358,0.1601019,-34.85168,44.60889,-15.1066,-34.88645,44.26206,-14.87502,-34.7106,44.2617,-14.95388,47.66549,0.5980948,348.5571,47.665,0.598,-11.443,352.6333,8.41395,357.0354,-7.367001,8.414001,-2.965,351.9615,19.54228,359.7909,-8.039001,19.542,-0.209,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.399616
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.89375,Far,-28.057,44.482,-5.3419,1.533455,0.002792358,0.1707284,-34.84494,44.60153,-15.10771,-34.88545,44.26852,-14.87491,-34.70859,44.26346,-14.94886,50.20346,6.055467,351.187,50.203,6.055,-8.813001,351.8644,9.272605,358.2125,-8.136001,9.273001,-1.787,352.472,20.31649,359.1744,-7.528,20.316,-0.826,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.533455
R_2PcggmlKvsp8x6i,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.88658,Far,-28.057,44.482,-5.3419,1.670431,0.002792358,0.192033,-34.82978,44.60855,-15.10941,-34.88025,44.27004,-14.87462,-34.71368,44.27018,-14.93625,47.36644,17.30905,356.756,47.366,17.309,-3.244,350.323,10.42517,356.2329,-9.677,10.425,-3.767,351.2252,19.01171,1.956776,-8.775001,19.012,1.957,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.670431
