userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status,m_CurrentTaskCompletionTime
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,11.94417,Far,-28.057,44.482,-5.3419,0.02,0,0,-34.80156,44.7258,-15.19658,-35.16,43.152,-14.71,-35.16,43.152,-14.71,11.66504,0.05415326,3.806526,11.665,0.054,3.807,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0,,,,0.02
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,12.10551,Far,-28.057,44.482,-5.3419,0.4085009,0.002792358,0.1885809,-34.83921,44.793,-15.36429,-34.92209,44.37754,-15.08816,-34.69587,44.35374,-15.08845,348.7057,258.1918,7.797725,-11.294,-101.808,7.798,315.3147,353.3931,0.2681441,-44.685,-6.607,0.268,316.7311,5.683303,344.9552,-43.269,5.683,-15.045,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.4085009
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,12.04487,Far,-28.057,44.482,-5.3419,0.5322254,0.002792358,0.290134,-34.85793,44.74771,-15.27948,-34.93067,44.3755,-15.09439,-34.70758,44.35898,-15.08039,21.93614,331.3239,2.039769,21.936,-28.676,2.04,315.8427,350.3072,0.9811791,-44.157,-9.693001,0.9810001,315.9196,2.645694,344.7899,-44.08,2.646,-15.21,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.5322254
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,12.00498,Far,-28.057,44.482,-5.3419,0.89509,0.002792358,0.3755436,-34.77809,44.77324,-15.28482,-34.9071,44.36523,-15.07204,-34.67696,44.36996,-15.07979,6.925171,28.79229,6.361743,6.925,28.792,6.362,318.9185,355.4602,1.472164,-41.081,-4.54,1.472,317.5371,7.788645,349.7503,-42.463,7.789001,-10.25,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.89509
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,12.00827,Far,-28.057,44.482,-5.3419,1.053362,0.002792358,0.3968891,-34.76285,44.77464,-15.29904,-34.87687,44.36319,-15.05614,-34.64537,44.36362,-15.1019,5.123781,42.50269,4.336091,5.124,42.503,4.336,319.7384,2.884878,0.5402876,-40.262,2.885,0.54,318.6852,15.07345,349.8809,-41.315,15.073,-10.119,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.053362
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,12.00676,Far,-28.057,44.482,-5.3419,1.191676,0.002792358,0.4000195,-34.76394,44.77458,-15.29649,-34.84633,44.36686,-15.04814,-34.61852,44.35524,-15.12126,5.535557,41.73212,3.700562,5.536,41.732,3.701,319.1819,9.968674,359.2439,-40.818,9.969001,-0.756,320.455,22.03642,349.3713,-39.545,22.036,-10.629,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.191676
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,11.99926,Far,-28.057,44.482,-5.3419,1.359064,0.002792358,0.4096495,-34.7643,44.77388,-15.28721,-34.82021,44.36913,-15.04352,-34.60134,44.34656,-15.13144,6.3233,39.80244,3.906013,6.323,39.802,3.906,318.967,14.83207,359.1502,-41.033,14.832,-0.85,322.4787,26.28383,349.79,-37.521,26.284,-10.21,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.359064
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,11.99443,Far,-28.057,44.482,-5.3419,1.523368,0.002792358,0.450599,-34.78772,44.74922,-15.26623,-34.80678,44.35231,-15.0348,-34.60371,44.33618,-15.11916,21.82068,19.55964,3.915123,21.821,19.56,3.915,322.2927,17.48305,357.6434,-37.707,17.483,-2.357,324.7536,24.26432,351.846,-35.246,24.264,-8.154,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.523368
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,11.9998,Far,-28.057,44.482,-5.3419,1.651943,0.002792358,0.4687724,-34.80381,44.7447,-15.26192,-34.80763,44.35094,-15.03608,-34.61304,44.33952,-15.11038,24.30189,7.2347,2.452272,24.302,7.235,2.452,322.6804,18.1924,355.7958,-37.32,18.192,-4.204,323.6247,22.6049,349.9172,-36.375,22.605,-10.083,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.651943
R_1hYjaSlreAs5wQE,Control,Trial2,Walk,Tutorial,Walk,0,Task0,12.00356,Far,-28.057,44.482,-5.3419,1.786858,0.002792358,0.4741397,-34.80353,44.74667,-15.26661,-34.81388,44.35397,-15.03641,-34.62221,44.34117,-15.10196,23.43036,8.247914,3.859342,23.43,8.248,3.859,322.2744,16.50322,354.9697,-37.726,16.503,-5.03,323.2861,19.4005,350.7425,-36.714,19.4,-9.258,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.786858
