userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status,m_CurrentTaskCompletionTime
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42625,Far,-28.057,44.482,-5.3419,0.02,0,0,-34.39194,44.82197,-14.84517,-35.16,43.152,-14.71,-35.16,43.152,-14.71,32.61639,344.6138,353.9787,32.616,-15.386,-6.021,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0,,,,0.02
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.43522,Far,-28.057,44.482,-5.3419,0.4052124,0.002788544,0.01265846,-34.39804,44.81824,-14.85202,-34.41305,44.75402,-14.60513,-34.27885,44.69596,-14.62737,32.47965,351.4527,357.3428,32.48,-8.547,-2.657,307.2638,354.6327,1.650782,-52.736,-5.367,1.651,320.5367,8.71223,352.6685,-39.463,8.712001,-7.331,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.4052124
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42396,Far,-28.057,44.482,-5.3419,0.7429766,0.002792358,0.02637132,-34.39656,44.81322,-14.83964,-34.41742,44.67984,-14.58977,-34.27903,44.68724,-14.62066,34.32895,350.5442,356.5415,34.329,-9.456,-3.459,314.3037,352.9024,1.001186,-45.696,-7.098001,1.001,321.3665,8.599827,352.8005,-38.634,8.6,-7.199,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.7429766
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42176,Far,-28.057,44.482,-5.3419,0.8759322,0.002792358,0.02932167,-34.39692,44.81275,-14.83678,-34.4191,44.66261,-14.58887,-34.27974,44.68467,-14.61811,34.50283,350.4146,356.4788,34.503,-9.585,-3.521,316.7336,353.5637,0.1994023,-43.266,-6.436,0.199,321.6823,8.445552,352.8474,-38.318,8.446,-7.153,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,0.8759322
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42023,Far,-28.057,44.482,-5.3419,1.009777,0.002792358,0.03165949,-34.39751,44.81252,-14.83454,-34.42035,44.65119,-14.58988,-34.28039,44.68321,-14.61612,34.60198,350.1794,356.4095,34.602,-9.821,-3.591,317.7466,353.8205,359.4545,-42.253,-6.18,-0.546,321.6479,8.355925,352.8565,-38.352,8.356,-7.144001,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.009777
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.41817,Far,-28.057,44.482,-5.3419,1.144402,0.002792358,0.03470314,-34.39819,44.81233,-14.83163,-34.42117,44.6422,-14.58875,-34.28161,44.68146,-14.61362,34.63599,350.0577,356.4496,34.636,-9.942,-3.55,319.4427,353.8651,359.6845,-40.557,-6.135,-0.316,321.6984,8.231121,352.9571,-38.302,8.231,-7.043,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.144402
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.41822,Far,-28.057,44.482,-5.3419,1.276893,0.002792358,0.03647255,-34.39922,44.81274,-14.83098,-34.42321,44.64412,-14.58634,-34.28316,44.68045,-14.61226,34.48325,349.8439,356.5849,34.483,-10.156,-3.415,319.1609,353.2952,359.3977,-40.839,-6.705,-0.6020001,321.8188,7.826994,353.1807,-38.181,7.827,-6.819,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.276893
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.41879,Far,-28.057,44.482,-5.3419,1.414219,0.002792358,0.03863067,-34.39921,44.81458,-14.83161,-34.42471,44.64929,-14.58776,-34.28382,44.67962,-14.61187,33.84318,349.9743,356.5536,33.843,-10.026,-3.446,317.4707,353.0888,358.944,-42.529,-6.911,-1.056,321.6234,7.760534,353.2126,-38.377,7.761,-6.787,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.414219
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42043,Far,-28.057,44.482,-5.3419,1.545368,0.002792358,0.04604708,-34.39935,44.82148,-14.83324,-34.425,44.65117,-14.58945,-34.28526,44.67751,-14.61294,31.25758,350.1333,356.5919,31.258,-9.867001,-3.408,316.4025,352.8135,358.8164,-43.598,-7.186,-1.184,320.6407,7.626628,353.9434,-39.359,7.627,-6.057,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.545368
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42218,Far,-28.057,44.482,-5.3419,1.676911,0.002792358,0.06717148,-34.39838,44.84213,-14.83523,-34.42448,44.63541,-14.58815,-34.2896,44.66481,-14.61292,22.07948,350.6894,356.4381,22.079,-9.311001,-3.562,318.6542,353.9975,359.0198,-41.346,-6.002,-0.98,320.735,6.9498,354.6681,-39.265,6.95,-5.332,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.676911
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42641,Far,-28.057,44.482,-5.3419,1.81655,0.002792358,0.08515601,-34.39608,44.8589,-14.84121,-34.43449,44.6081,-14.58463,-34.29613,44.64095,-14.6119,15.62343,351.2882,356.5601,15.623,-8.712001,-3.44,324.4395,352.5031,0.4352133,-35.56,-7.497,0.435,322.4162,5.510517,356.0591,-37.584,5.511,-3.941,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.81655
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.43064,Far,-28.057,44.482,-5.3419,1.961916,0.002792358,0.1030703,-34.39422,44.87574,-14.84686,-34.44669,44.59782,-14.5919,-34.30124,44.62072,-14.61684,8.33731,352.1983,356.4789,8.337001,-7.802001,-3.521,323.2447,349.4167,2.850936,-36.755,-10.583,2.851,322.3328,4.163277,357.2742,-37.667,4.163,-2.726,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,1.961916
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.43522,Far,-28.057,44.482,-5.3419,2.10563,0.002792358,0.1213366,-34.38884,44.89061,-14.85531,-34.44965,44.56531,-14.60702,-34.30563,44.58717,-14.62288,2.12088,353.9091,356.1374,2.121,-6.091,-3.863,322.3794,349.7987,4.612751,-37.621,-10.201,4.613,324.0891,2.990649,357.7397,-35.911,2.991,-2.26,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.10563
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42852,Far,-28.057,44.482,-5.3419,2.233799,0.002792358,0.1437631,-34.36794,44.89438,-14.86099,-34.4525,44.52988,-14.61703,-34.30764,44.56424,-14.63256,1.501416,4.658441,351.8241,1.501,4.658,-8.176001,328.8666,348.8256,5.638021,-31.133,-11.174,5.638,324.1176,2.629004,358.2565,-35.882,2.629,-1.744,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.233799
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42415,Far,-28.057,44.482,-5.3419,2.361837,0.002792358,0.1700273,-34.34433,44.8967,-14.87126,-34.45039,44.51718,-14.63173,-34.30085,44.55901,-14.64076,359.5959,17.20858,352.2775,-0.404,17.209,-7.723001,327.963,348.624,9.915311,-32.037,-11.376,9.915001,322.8817,5.368715,356.6566,-37.118,5.369,-3.343,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.361837
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.42633,Far,-28.057,44.482,-5.3419,2.502345,0.002792358,0.1868888,-34.33167,44.89668,-14.88221,-34.44683,44.49961,-14.63909,-34.29348,44.55849,-14.65066,359.4586,24.73759,353.1396,-0.541,24.738,-6.86,330.3159,346.8442,12.69028,-29.684,-13.156,12.69,322.5962,6.693751,356.6491,-37.404,6.694,-3.351,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.502345
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.4293,Far,-28.057,44.482,-5.3419,2.63824,0.002792358,0.1982839,-34.32434,44.89933,-14.89047,-34.43602,44.48587,-14.63808,-34.2787,44.55469,-14.65992,357.8552,29.18174,352.6629,-2.145,29.182,-7.337,332.7381,349.7309,12.01452,-27.262,-10.269,12.015,323.3197,8.672472,357.1956,-36.68,8.672001,-2.804,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.63824
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.43161,Far,-28.057,44.482,-5.3419,2.777349,0.002792358,0.2030103,-34.32231,44.89896,-14.89458,-34.42169,44.4871,-14.63573,-34.26171,44.55272,-14.66918,358.2098,30.43552,352.6742,-1.79,30.436,-7.326,332.1669,352.4226,11.42769,-27.833,-7.577,11.428,323.5235,12.13531,356.8754,-36.477,12.135,-3.125,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.777349
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.43436,Far,-28.057,44.482,-5.3419,2.904402,0.002792358,0.2065553,-34.32205,44.89893,-14.89805,-34.40361,44.49427,-14.6345,-34.25053,44.55107,-14.67949,358.3168,31.30554,353.099,-1.683,31.306,-6.901,330.6548,355.3983,11.41122,-29.345,-4.602,11.411,323.4128,14.40709,356.4122,-36.587,14.407,-3.588,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,2.904402
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.43844,Far,-28.057,44.482,-5.3419,3.038875,0.002792358,0.2109655,-34.32298,44.8996,-14.90228,-34.3879,44.4963,-14.63707,-34.24325,44.5505,-14.68861,357.9445,31.27614,353.5225,-2.056,31.276,-6.477,328.7025,358.6698,8.73814,-31.298,-1.33,8.738001,323.0197,15.82296,356.711,-36.98,15.823,-3.289,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,3.038875
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.44199,Far,-28.057,44.482,-5.3419,3.192648,0.002792358,0.2198517,-34.33082,44.89713,-14.9015,-34.38334,44.49348,-14.63448,-34.2387,44.55447,-14.69815,359.4748,26.12563,355.7843,-0.525,26.126,-4.216,329.9104,359.3585,8.632078,-30.09,-0.641,8.632,322.8695,16.76148,355.6073,-37.131,16.761,-4.393,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,3.192648
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.44681,Far,-28.057,44.482,-5.3419,3.346454,0.002792358,0.2496709,-34.35439,44.8816,-14.89244,-34.3863,44.53772,-14.61629,-34.23419,44.55696,-14.69949,7.902369,10.711,359.2888,7.902,10.711,-0.711,325.3726,357.4238,8.251281,-34.627,-2.576,8.251,325.6799,17.42543,355.285,-34.32,17.425,-4.715,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,3.346454
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.45589,Far,-28.057,44.482,-5.3419,3.478103,0.002792358,0.2811806,-34.37536,44.85845,-14.89041,-34.38377,44.61327,-14.5906,-34.24026,44.56243,-14.69687,18.89783,357.4622,0.471837,18.898,-2.538,0.472,316.0788,357.7991,4.609282,-43.921,-2.201,4.609,328.8828,16.05194,353.833,-31.117,16.052,-6.167,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,3.478103
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.45813,Far,-28.057,44.482,-5.3419,3.611582,0.002792358,0.2920976,-34.37856,44.86,-14.89091,-34.395,44.66356,-14.58365,-34.25408,44.56713,-14.69898,17.98952,353.3505,0.2524509,17.99,-6.649,0.252,310.6525,353.3502,4.756847,-49.348,-6.65,4.757,327.6382,12.67221,353.9906,-32.362,12.672,-6.009,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,3.611582
R_2EiVVSi2GYJADZk,Control,Trial1,Walk,Tutorial,Walk,0,Task0,11.45508,Far,-28.057,44.482,-5.3419,3.748092,0.002792358,0.298743,-34.37496,44.86476,-14.88945,-34.4009,44.67051,-14.58552,-34.26115,44.56205,-14.69414,16.31694,353.1487,359.7792,16.317,-6.851,-0.221,310.3967,353.6055,4.988561,-49.603,-6.394001,4.989,328.3706,10.86465,353.6736,-31.629,10.865,-6.326,-35.16,43.14921,-14.71,0,0,0,0,0,0,,,,3.748092
